n,p,device,repetition,random_state,timestamp,algorithm,computation_time,motifs,processor
2000,0.1,CPU,0,71070,2025-08-24 13:15:33.570141,matmul,0.179,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,CPU,1,71070,2025-08-24 13:13:29.552149,matmul,0.182,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,CPU,2,71070,2025-08-24 13:15:26.549967,matmul,0.18,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,CPU,3,71070,2025-08-24 13:13:27.611786,matmul,0.181,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,CPU,4,71070,2025-08-24 13:14:40.730111,matmul,0.18,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.15000000000000002,GPU,0,71070,2025-08-24 13:14:58.150789,gpu,0.055,[501621536 531681024  47001896  93904576  46966936  46968028  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,GPU,1,71070,2025-08-24 13:13:37.613724,gpu,0.056,[501621536 531681024  47001896  93904576  46966936  46968028  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,GPU,2,71070,2025-08-24 13:13:34.762040,gpu,0.075,[501621536 531681024  47001896  93904576  46966936  46968028  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,GPU,3,71070,2025-08-24 13:13:37.967573,gpu,0.055,[501621536 531681024  47001896  93904576  46966936  46968028  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,GPU,4,71070,2025-08-24 13:13:39.262094,gpu,0.067,[501621536 531681024  47001896  93904576  46966936  46968028  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,CPU,0,71070,2025-08-24 13:15:23.053722,matmul,0.183,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,CPU,1,71070,2025-08-24 13:15:29.632633,matmul,0.184,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,CPU,2,71070,2025-08-24 13:15:11.696311,matmul,0.181,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,CPU,3,71070,2025-08-24 13:13:44.334764,matmul,0.191,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,CPU,4,71070,2025-08-24 13:15:03.513875,matmul,0.181,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.2,GPU,0,71070,2025-08-24 13:15:34.838566,gpu,0.056,[349255008 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,GPU,1,71070,2025-08-24 13:13:17.466948,gpu,0.056,[349255008 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,GPU,2,71070,2025-08-24 13:13:33.021884,gpu,0.067,[349255008 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,GPU,3,71070,2025-08-24 13:13:12.715335,gpu,0.066,[349255008 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,GPU,4,71070,2025-08-24 13:13:49.965683,gpu,0.056,[349255008 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,CPU,0,71070,2025-08-24 13:15:05.291592,matmul,0.182,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,CPU,1,71070,2025-08-24 13:13:44.601282,matmul,0.179,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,CPU,2,71070,2025-08-24 13:13:23.998945,matmul,0.181,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,CPU,3,71070,2025-08-24 13:14:06.714168,matmul,0.184,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,CPU,4,71070,2025-08-24 13:13:28.210596,matmul,0.181,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.25,GPU,0,71070,2025-08-24 13:13:56.709695,gpu,0.056,[237066832 473784352  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,GPU,1,71070,2025-08-24 13:15:06.246065,gpu,0.055,[237066832 473784352  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,GPU,2,71070,2025-08-24 13:15:06.946582,gpu,0.055,[237066832 473784352  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,GPU,3,71070,2025-08-24 13:15:35.672418,gpu,0.065,[237066832 473784352  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,GPU,4,71070,2025-08-24 13:14:02.203333,gpu,0.093,[237066832 473784352  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,CPU,0,71070,2025-08-24 13:15:31.129782,matmul,0.183,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,CPU,1,71070,2025-08-24 13:13:16.662195,matmul,0.19,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,CPU,2,71070,2025-08-24 13:14:45.863646,matmul,0.181,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,CPU,3,71070,2025-08-24 13:14:42.104691,matmul,0.182,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,CPU,4,71070,2025-08-24 13:15:05.067474,matmul,0.186,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.30000000000000004,GPU,0,71070,2025-08-24 13:14:46.907932,gpu,0.057,[156604784 402656704  86379552 172530400  86268848  86287456  73944816  74040832  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,GPU,1,71070,2025-08-24 13:15:29.854319,gpu,0.066,[156604784 402656704  86379552 172530400  86268848  86287456  73944816  74040832  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,GPU,2,71070,2025-08-24 13:13:46.353220,gpu,0.055,[156604784 402656704  86379552 172530400  86268848  86287456  73944816  74040832  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,GPU,3,71070,2025-08-24 13:15:03.839362,gpu,0.068,[156604784 402656704  86379552 172530400  86268848  86287456  73944816  74040832  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,GPU,4,71070,2025-08-24 13:15:05.518225,gpu,0.09,[156604784 402656704  86379552 172530400  86268848  86287456  73944816  74040832  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,CPU,0,71070,2025-08-24 13:13:35.231272,matmul,0.181,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,CPU,1,71070,2025-08-24 13:14:25.120759,matmul,0.181,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,CPU,2,71070,2025-08-24 13:15:12.330804,matmul,0.181,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,CPU,3,71070,2025-08-24 13:13:48.809952,matmul,0.188,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,CPU,4,71070,2025-08-24 13:15:13.652723,matmul,0.181,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.35000000000000003,GPU,0,71070,2025-08-24 13:14:43.938153,gpu,0.056,[100456192 324584992  87222336 174784256  87392272  87401824  94134000  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,GPU,1,71070,2025-08-24 13:15:25.734269,gpu,0.066,[100456192 324584992  87222336 174784256  87392272  87401824  94134000  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,GPU,2,71070,2025-08-24 13:13:46.256031,gpu,0.056,[100456192 324584992  87222336 174784256  87392272  87401824  94134000  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,GPU,3,71070,2025-08-24 13:15:02.975868,gpu,0.089,[100456192 324584992  87222336 174784256  87392272  87401824  94134000  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,GPU,4,71070,2025-08-24 13:13:25.187752,gpu,0.091,[100456192 324584992  87222336 174784256  87392272  87401824  94134000  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,CPU,0,71070,2025-08-24 13:13:39.045630,matmul,0.183,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,CPU,1,71070,2025-08-24 13:13:10.462370,matmul,0.208,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,CPU,2,71070,2025-08-24 13:14:14.547547,matmul,0.181,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,CPU,3,71070,2025-08-24 13:14:14.326056,matmul,0.18,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,CPU,4,71070,2025-08-24 13:14:14.776073,matmul,0.18,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.4,GPU,0,71070,2025-08-24 13:14:18.919093,gpu,0.097,[ 62121828 248616208  82671120 165848208  82915824  82922464 110620640 110299776 110283728  36875740  36676536  73564080  36785400  36789144  48922740   5420569],Apple M3 Max
2000,0.4,GPU,1,71070,2025-08-24 13:14:13.960670,gpu,0.09,[ 62121828 248616208  82671120 165848208  82915824  82922464 110620640 110299776 110283728  36875740  36676536  73564080  36785400  36789144  48922740   5420569],Apple M3 Max
2000,0.4,GPU,2,71070,2025-08-24 13:15:01.395277,gpu,0.064,[ 62121828 248616208  82671120 165848208  82915824  82922464 110620640 110299776 110283728  36875740  36676536  73564080  36785400  36789144  48922740   5420569],Apple M3 Max
2000,0.4,GPU,3,71070,2025-08-24 13:13:26.919105,gpu,0.09,[ 62121828 248616208  82671120 165848208  82915824  82922464 110620640 110299776 110283728  36875740  36676536  73564080  36785400  36789144  48922740   5420569],Apple M3 Max
2000,0.4,GPU,4,71070,2025-08-24 13:15:03.271549,gpu,0.056,[ 62121828 248616208  82671120 165848208  82915824  82922464 110620640 110299776 110283728  36875740  36676536  73564080  36785400  36789144  48922740   5420569],Apple M3 Max
2000,0.4,CPU,0,71070,2025-08-24 13:14:45.640228,matmul,0.182,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Apple M3 Max
2000,0.4,CPU,1,71070,2025-08-24 13:13:24.225871,matmul,0.182,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Apple M3 Max
2000,0.4,CPU,2,71070,2025-08-24 13:14:13.735592,matmul,0.181,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Apple M3 Max
2000,0.4,CPU,3,71070,2025-08-24 13:13:38.068714,matmul,0.182,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Apple M3 Max
2000,0.4,CPU,4,71070,2025-08-24 13:14:14.096409,matmul,0.182,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Apple M3 Max
2500,0.05,GPU,0,71070,2025-08-24 13:13:31.724182,gpu,0.14,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,GPU,1,71070,2025-08-24 13:15:19.821001,gpu,0.105,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,GPU,2,71070,2025-08-24 13:14:57.994288,gpu,0.11,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,GPU,3,71070,2025-08-24 13:15:07.409722,gpu,0.108,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,GPU,4,71070,2025-08-24 13:13:22.141468,gpu,0.107,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,CPU,0,71070,2025-08-24 13:14:19.498518,matmul,0.4,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,CPU,1,71070,2025-08-24 13:15:23.645450,matmul,0.401,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,CPU,2,71070,2025-08-24 13:14:12.342045,matmul,0.399,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,CPU,3,71070,2025-08-24 13:14:40.306339,matmul,0.399,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,CPU,4,71070,2025-08-24 13:15:08.829602,matmul,0.416,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.1,GPU,0,71070,2025-08-24 13:13:07.745333,gpu,0.122,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,GPU,1,71070,2025-08-24 13:13:16.444439,gpu,0.141,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,GPU,2,71070,2025-08-24 13:13:23.029094,gpu,0.107,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,GPU,3,71070,2025-08-24 13:14:45.147572,gpu,0.105,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,GPU,4,71070,2025-08-24 13:14:36.648103,gpu,0.105,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,CPU,0,71070,2025-08-24 13:14:52.390185,matmul,0.4,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,CPU,1,71070,2025-08-24 13:14:29.438800,matmul,0.4,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,CPU,2,71070,2025-08-24 13:14:42.788445,matmul,0.399,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,CPU,3,71070,2025-08-24 13:14:57.540824,matmul,0.401,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,CPU,4,71070,2025-08-24 13:13:28.920369,matmul,0.404,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.15000000000000002,GPU,0,71070,2025-08-24 13:13:27.876688,gpu,0.104,[ 980621824 1038501824   91913368  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,GPU,1,71070,2025-08-24 13:14:29.017647,gpu,0.136,[ 980621824 1038501824   91913368  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,GPU,2,71070,2025-08-24 13:15:03.371936,gpu,0.104,[ 980621824 1038501824   91913368  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,GPU,3,71070,2025-08-24 13:14:35.375112,gpu,0.104,[ 980621824 1038501824   91913368  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,GPU,4,71070,2025-08-24 13:14:02.404666,gpu,0.105,[ 980621824 1038501824   91913368  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,CPU,0,71070,2025-08-24 13:14:01.764538,matmul,0.403,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,CPU,1,71070,2025-08-24 13:14:21.928089,matmul,0.41,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,CPU,2,71070,2025-08-24 13:14:46.089556,matmul,0.399,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,CPU,3,71070,2025-08-24 13:14:04.903442,matmul,0.406,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,CPU,4,71070,2025-08-24 13:13:47.368287,matmul,0.408,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.2,GPU,0,71070,2025-08-24 13:14:56.986344,gpu,0.104,[ 681719680 1023204160  127375920  255962720  127985824  127995552   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,GPU,1,71070,2025-08-24 13:15:07.050523,gpu,0.105,[ 681719680 1023204160  127375920  255962720  127985824  127995552   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,GPU,2,71070,2025-08-24 13:13:23.199196,gpu,0.106,[ 681719680 1023204160  127375920  255962720  127985824  127995552   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,GPU,3,71070,2025-08-24 13:13:28.073641,gpu,0.105,[ 681719680 1023204160  127375920  255962720  127985824  127995552   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,GPU,4,71070,2025-08-24 13:15:06.797097,gpu,0.105,[ 681719680 1023204160  127375920  255962720  127985824  127995552   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,CPU,0,71070,2025-08-24 13:14:02.572462,matmul,0.409,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,CPU,1,71070,2025-08-24 13:13:17.572830,matmul,0.406,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,CPU,2,71070,2025-08-24 13:14:11.542412,matmul,0.398,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,CPU,3,71070,2025-08-24 13:13:42.398941,matmul,0.41,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,CPU,4,71070,2025-08-24 13:14:13.242447,matmul,0.405,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.25,GPU,0,71070,2025-08-24 13:14:06.035649,gpu,0.12,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34348996  17035524  34221504  17105538  17111322  11358818    629536],Apple M3 Max
2500,0.25,GPU,1,71070,2025-08-24 13:15:03.121485,gpu,0.105,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34348996  17035524  34221504  17105538  17111322  11358818    629536],Apple M3 Max
2500,0.25,GPU,2,71070,2025-08-24 13:15:19.466028,gpu,0.14,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34348996  17035524  34221504  17105538  17111322  11358818    629536],Apple M3 Max
2500,0.25,GPU,3,71070,2025-08-24 13:13:29.378398,gpu,0.139,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34348996  17035524  34221504  17105538  17111322  11358818    629536],Apple M3 Max
2500,0.25,GPU,4,71070,2025-08-24 13:15:00.512611,gpu,0.117,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34348996  17035524  34221504  17105538  17111322  11358818    629536],Apple M3 Max
2500,0.25,CPU,0,71070,2025-08-24 13:14:58.891578,matmul,0.4,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34349000  17035524  34221500  17105536  17111322  11358818    629536],Apple M3 Max
2500,0.25,CPU,1,71070,2025-08-24 13:15:26.785473,matmul,0.399,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34349000  17035524  34221500  17105536  17111322  11358818    629536],Apple M3 Max
2500,0.25,CPU,2,71070,2025-08-24 13:13:22.530562,matmul,0.414,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34349000  17035524  34221500  17105536  17111322  11358818    629536],Apple M3 Max
2500,0.25,CPU,3,71070,2025-08-24 13:14:12.794710,matmul,0.399,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34349000  17035524  34221500  17105536  17111322  11358818    629536],Apple M3 Max
2500,0.25,CPU,4,71070,2025-08-24 13:14:06.953927,matmul,0.419,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34349000  17035524  34221500  17105536  17111322  11358818    629536],Apple M3 Max
2500,0.30000000000000004,GPU,0,71070,2025-08-24 13:13:56.485489,gpu,0.106,[306121824 787053696 168504336 337320608 168664096 168679408 144573280 144420304 144434688  48187356  30910206  61897184  30945644  30946338  26493618   1889864],Apple M3 Max
2500,0.30000000000000004,GPU,1,71070,2025-08-24 13:15:24.104828,gpu,0.117,[306121824 787053696 168504336 337320608 168664096 168679408 144573280 144420304 144434688  48187356  30910206  61897184  30945644  30946338  26493618   1889864],Apple M3 Max
2500,0.30000000000000004,GPU,2,71070,2025-08-24 13:13:58.000702,gpu,0.114,[306121824 787053696 168504336 337320608 168664096 168679408 144573280 144420304 144434688  48187356  30910206  61897184  30945644  30946338  26493618   1889864],Apple M3 Max
2500,0.30000000000000004,GPU,3,71070,2025-08-24 13:13:58.588053,gpu,0.114,[306121824 787053696 168504336 337320608 168664096 168679408 144573280 144420304 144434688  48187356  30910206  61897184  30945644  30946338  26493618   1889864],Apple M3 Max
2500,0.30000000000000004,GPU,4,71070,2025-08-24 13:14:51.187852,gpu,0.11,[306121824 787053696 168504336 337320608 168664096 168679408 144573280 144420304 144434688  48187356  30910206  61897184  30945644  30946338  26493618   1889864],Apple M3 Max
2500,0.30000000000000004,CPU,0,71070,2025-08-24 13:14:05.583300,matmul,0.399,[306121824 787053696 168504336 337320640 168664112 168679408 144573280 144420304 144434688  48187348  30910206  61897184  30945644  30946338  26493618   1889864],Apple M3 Max
