n,p,device,repetition,random_state,timestamp,algorithm,computation_time,motifs,processor
2500,0.15000000000000002,CPU,0,71070,2025-08-21 14:21:23.104967,matmul,7.988,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.15000000000000002,CPU,1,71070,2025-08-21 14:34:18.789849,matmul,7.947,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.15000000000000002,CPU,2,71070,2025-08-21 14:31:07.258594,matmul,7.75,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.15000000000000002,CPU,3,71070,2025-08-21 14:30:57.854634,matmul,8.536,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.15000000000000002,CPU,4,71070,2025-08-21 14:35:07.651446,matmul,7.77,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.2,GPU,0,71070,2025-08-21 14:27:51.134956,gpu,0.223,[ 681719744 1023204160  127375920  255962720  127985824  127995536   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Tesla T4
2500,0.2,GPU,1,71070,2025-08-21 14:36:41.092501,gpu,0.291,[ 681719744 1023204160  127375920  255962720  127985824  127995536   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Tesla T4
2500,0.2,GPU,2,71070,2025-08-21 14:30:01.834546,gpu,0.345,[ 681719744 1023204160  127375920  255962720  127985824  127995536   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Tesla T4
2500,0.2,GPU,3,71070,2025-08-21 14:25:13.634256,gpu,0.309,[ 681719744 1023204160  127375920  255962720  127985824  127995536   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Tesla T4
2500,0.2,GPU,4,71070,2025-08-21 14:22:17.004817,gpu,0.31,[ 681719744 1023204160  127375920  255962720  127985824  127995536   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Tesla T4
2500,0.2,CPU,0,71070,2025-08-21 14:24:24.787978,matmul,8.45,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.2,CPU,1,71070,2025-08-21 14:30:16.620195,matmul,7.619,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.2,CPU,2,71070,2025-08-21 14:29:49.376778,matmul,7.903,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.2,CPU,3,71070,2025-08-21 14:17:32.847573,matmul,9.377,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.2,CPU,4,71070,2025-08-21 14:20:07.751150,matmul,7.502,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.25,GPU,0,71070,2025-08-21 14:19:21.076231,gpu,0.292,[462976864 926331840 153830560 308944192 154460960 154487600 103049664 102573880 102575720  34349000  17035524  34221504  17105538  17111322  11358818    629536],Tesla T4
2500,0.25,GPU,1,71070,2025-08-21 14:33:48.335010,gpu,0.319,[462976864 926331840 153830560 308944192 154460960 154487600 103049664 102573880 102575720  34349000  17035524  34221504  17105538  17111322  11358818    629536],Tesla T4
2500,0.25,GPU,2,71070,2025-08-21 14:33:39.079048,gpu,0.294,[462976864 926331840 153830560 308944192 154460960 154487600 103049664 102573880 102575720  34349000  17035524  34221504  17105538  17111322  11358818    629536],Tesla T4
2500,0.25,GPU,3,71070,2025-08-21 14:18:45.378293,gpu,0.283,[462976864 926331840 153830560 308944192 154460960 154487600 103049664 102573880 102575720  34349000  17035524  34221504  17105538  17111322  11358818    629536],Tesla T4
2500,0.25,GPU,4,71070,2025-08-21 14:23:34.703187,gpu,0.236,[462976864 926331840 153830560 308944192 154460960 154487600 103049664 102573880 102575720  34349000  17035524  34221504  17105538  17111322  11358818    629536],Tesla T4
2500,0.25,CPU,0,71070,2025-08-21 14:27:41.305646,matmul,8.514,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34349000  17035524  34221500  17105536  17111322  11358818    629536],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.25,CPU,1,71070,2025-08-21 14:23:58.141466,matmul,7.898,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34349000  17035524  34221500  17105536  17111322  11358818    629536],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.25,CPU,2,71070,2025-08-21 14:32:21.196273,matmul,8.217,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34349000  17035524  34221500  17105536  17111322  11358818    629536],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.25,CPU,3,71070,2025-08-21 14:23:19.941522,matmul,7.653,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34349000  17035524  34221500  17105536  17111322  11358818    629536],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.25,CPU,4,71070,2025-08-21 14:25:48.073539,matmul,7.979,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34349000  17035524  34221500  17105536  17111322  11358818    629536],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.30000000000000004,GPU,0,71070,2025-08-21 14:24:10.342493,gpu,0.238,[306121856 787053696 168504336 337320640 168664112 168679408 144573264 144420320 144434688  48187356  30910206  61897188  30945644  30946338  26493618   1889864],Tesla T4
2500,0.30000000000000004,GPU,1,71070,2025-08-21 14:37:15.961444,gpu,0.297,[306121856 787053696 168504336 337320640 168664112 168679408 144573264 144420320 144434688  48187356  30910206  61897188  30945644  30946338  26493618   1889864],Tesla T4
2500,0.30000000000000004,GPU,2,71070,2025-08-21 14:26:38.875851,gpu,0.338,[306121856 787053696 168504336 337320640 168664112 168679408 144573264 144420320 144434688  48187356  30910206  61897188  30945644  30946338  26493618   1889864],Tesla T4
2500,0.30000000000000004,GPU,3,71070,2025-08-21 14:31:17.049402,gpu,0.317,[306121856 787053696 168504336 337320640 168664112 168679408 144573264 144420320 144434688  48187356  30910206  61897188  30945644  30946338  26493618   1889864],Tesla T4
2500,0.30000000000000004,GPU,4,71070,2025-08-21 14:21:11.495629,gpu,0.345,[306121856 787053696 168504336 337320640 168664112 168679408 144573264 144420320 144434688  48187356  30910206  61897188  30945644  30946338  26493618   1889864],Tesla T4
2500,0.30000000000000004,CPU,0,71070,2025-08-21 14:34:42.389057,matmul,7.841,[306121824 787053696 168504336 337320640 168664112 168679408 144573280 144420304 144434688  48187348  30910206  61897184  30945644  30946338  26493618   1889864],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.30000000000000004,CPU,1,71070,2025-08-21 14:36:41.779407,matmul,8.602,[306121824 787053696 168504336 337320640 168664112 168679408 144573280 144420304 144434688  48187348  30910206  61897184  30945644  30946338  26493618   1889864],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.30000000000000004,CPU,2,71070,2025-08-21 14:18:52.507837,matmul,7.725,[306121824 787053696 168504336 337320640 168664112 168679408 144573280 144420304 144434688  48187348  30910206  61897184  30945644  30946338  26493618   1889864],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.30000000000000004,CPU,3,71070,2025-08-21 14:22:53.640055,matmul,7.543,[306121824 787053696 168504336 337320640 168664112 168679408 144573280 144420304 144434688  48187348  30910206  61897184  30945644  30946338  26493618   1889864],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.30000000000000004,CPU,4,71070,2025-08-21 14:22:17.597424,matmul,7.924,[306121824 787053696 168504336 337320640 168664112 168679408 144573280 144420304 144434688  48187348  30910206  61897184  30945644  30946338  26493618   1889864],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.35000000000000003,GPU,0,71070,2025-08-21 14:29:20.594013,gpu,0.317,[196310016 634269952 170326144 341594944 170803744 170798096 183974912 183456800 183481744  61319048  49259708  98821392  49409768  49406432  53059628   4750132],Tesla T4
2500,0.35000000000000003,GPU,1,71070,2025-08-21 14:24:19.449867,gpu,0.299,[196310016 634269952 170326144 341594944 170803744 170798096 183974912 183456800 183481744  61319048  49259708  98821392  49409768  49406432  53059628   4750132],Tesla T4
2500,0.35000000000000003,GPU,2,71070,2025-08-21 14:36:36.886298,gpu,0.216,[196310016 634269952 170326144 341594944 170803744 170798096 183974912 183456800 183481744  61319048  49259708  98821392  49409768  49406432  53059628   4750132],Tesla T4
2500,0.35000000000000003,GPU,3,71070,2025-08-21 14:26:23.471276,gpu,0.292,[196310016 634269952 170326144 341594944 170803744 170798096 183974912 183456800 183481744  61319048  49259708  98821392  49409768  49406432  53059628   4750132],Tesla T4
2500,0.35000000000000003,GPU,4,71070,2025-08-21 14:27:40.061865,gpu,0.315,[196310016 634269952 170326144 341594944 170803744 170798096 183974912 183456800 183481744  61319048  49259708  98821392  49409768  49406432  53059628   4750132],Tesla T4
2500,0.35000000000000003,CPU,0,71070,2025-08-21 14:25:14.701884,matmul,8.399,[196310016 634270016 170326144 341594944 170803744 170798096 183974896 183456800 183481744  61319044  49259708  98821384  49409768  49406432  53059624   4750132],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.35000000000000003,CPU,1,71070,2025-08-21 14:19:59.078835,matmul,8.574,[196310016 634270016 170326144 341594944 170803744 170798096 183974896 183456800 183481744  61319044  49259708  98821384  49409768  49406432  53059624   4750132],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.35000000000000003,CPU,2,71070,2025-08-21 14:24:10.767037,matmul,8.515,[196310016 634270016 170326144 341594944 170803744 170798096 183974896 183456800 183481744  61319044  49259708  98821384  49409768  49406432  53059624   4750132],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.35000000000000003,CPU,3,71070,2025-08-21 14:29:36.638168,matmul,8.116,[196310016 634270016 170326144 341594944 170803744 170798096 183974896 183456800 183481744  61319044  49259708  98821384  49409768  49406432  53059624   4750132],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.35000000000000003,CPU,4,71070,2025-08-21 14:33:40.078751,matmul,7.777,[196310016 634270016 170326144 341594944 170803744 170798096 183974896 183456800 183481744  61319044  49259708  98821384  49409768  49406432  53059624   4750132],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.4,GPU,0,71070,2025-08-21 14:18:28.356254,gpu,0.216,[121281200 485665728 161306592 324232800 162131808 162111888 216440192 215314768 215347936  72136880  71514064 143761184  71880072  71882360  95468208  10566876],Tesla T4
2500,0.4,GPU,1,71070,2025-08-21 14:32:53.978617,gpu,0.217,[121281200 485665728 161306592 324232800 162131808 162111888 216440192 215314768 215347936  72136880  71514064 143761184  71880072  71882360  95468208  10566876],Tesla T4
2500,0.4,GPU,2,71070,2025-08-21 14:28:28.783967,gpu,0.23,[121281200 485665728 161306592 324232800 162131808 162111888 216440192 215314768 215347936  72136880  71514064 143761184  71880072  71882360  95468208  10566876],Tesla T4
2500,0.4,GPU,3,71070,2025-08-21 14:21:38.961773,gpu,0.225,[121281200 485665728 161306592 324232800 162131808 162111888 216440192 215314768 215347936  72136880  71514064 143761184  71880072  71882360  95468208  10566876],Tesla T4
2500,0.4,GPU,4,71070,2025-08-21 14:28:50.984550,gpu,0.31,[121281200 485665728 161306592 324232800 162131808 162111888 216440192 215314768 215347936  72136880  71514064 143761184  71880072  71882360  95468208  10566876],Tesla T4
2500,0.4,CPU,0,71070,2025-08-21 14:20:33.417750,matmul,7.674,[121281208 485665696 161306592 324232800 162131808 162111888 216440192 215314784 215347936  72136872  71514064 143761168  71880072  71882360  95468208  10566876],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.4,CPU,1,71070,2025-08-21 14:22:03.802891,matmul,7.662,[121281208 485665696 161306592 324232800 162131808 162111888 216440192 215314784 215347936  72136872  71514064 143761168  71880072  71882360  95468208  10566876],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.4,CPU,2,71070,2025-08-21 14:31:41.139998,matmul,8.477,[121281208 485665696 161306592 324232800 162131808 162111888 216440192 215314784 215347936  72136872  71514064 143761168  71880072  71882360  95468208  10566876],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.4,CPU,3,71070,2025-08-21 14:20:41.479976,matmul,8.476,[121281208 485665696 161306592 324232800 162131808 162111888 216440192 215314784 215347936  72136872  71514064 143761168  71880072  71882360  95468208  10566876],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.4,CPU,4,71070,2025-08-21 14:34:05.407089,matmul,7.715,[121281208 485665696 161306592 324232800 162131808 162111888 216440192 215314784 215347936  72136872  71514064 143761168  71880072  71882360  95468208  10566876],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.05,GPU,0,71070,2025-08-21 14:17:42.424521,gpu,0.488,[3303574528 1044580736   27251686   55044604   27527456   27531326    2897024    2869651    2870124     967473      74751     151805      76060      75991       7837         62],Tesla T4
3000,0.05,GPU,1,71070,2025-08-21 14:20:15.369114,gpu,0.491,[3303574528 1044580736   27251686   55044604   27527456   27531326    2897024    2869651    2870124     967473      74751     151805      76060      75991       7837         62],Tesla T4
3000,0.05,GPU,2,71070,2025-08-21 14:17:50.672558,gpu,0.362,[3303574528 1044580736   27251686   55044604   27527456   27531326    2897024    2869651    2870124     967473      74751     151805      76060      75991       7837         62],Tesla T4
3000,0.05,GPU,3,71070,2025-08-21 14:21:16.039922,gpu,0.45,[3303574528 1044580736   27251686   55044604   27527456   27531326    2897024    2869651    2870124     967473      74751     151805      76060      75991       7837         62],Tesla T4
3000,0.05,GPU,4,71070,2025-08-21 14:23:33.537637,gpu,0.472,[3303574528 1044580736   27251686   55044604   27527456   27531326    2897024    2869651    2870124     967473      74751     151805      76060      75991       7837         62],Tesla T4
3000,0.05,CPU,0,71070,2025-08-21 14:27:57.955749,matmul,13.713,[3303574528 1044580672   27251684   55044604   27527456   27531326    2897024    2869651    2870124     967473      74751     151805      76060      75991       7837         62],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.05,CPU,1,71070,2025-08-21 14:37:02.611178,matmul,13.25,[3303574528 1044580672   27251684   55044604   27527456   27531326    2897024    2869651    2870124     967473      74751     151805      76060      75991       7837         62],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.05,CPU,2,71070,2025-08-21 14:22:25.871089,matmul,14.941,[3303574528 1044580672   27251684   55044604   27527456   27531326    2897024    2869651    2870124     967473      74751     151805      76060      75991       7837         62],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.05,CPU,3,71070,2025-08-21 14:34:27.945002,matmul,14.34,[3303574528 1044580672   27251684   55044604   27527456   27531326    2897024    2869651    2870124     967473      74751     151805      76060      75991       7837         62],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.05,CPU,4,71070,2025-08-21 14:32:59.994165,matmul,14.54,[3303574528 1044580672   27251684   55044604   27527456   27531326    2897024    2869651    2870124     967473      74751     151805      76060      75991       7837         62],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.1,GPU,0,71070,2025-08-21 14:25:56.382381,gpu,0.454,[2388856320 1593171968   88164128  177089248   88542848   88546144   19678852   19597094   19599792    6562814    1085213    2179243    1090322    1090911     241642       4381],Tesla T4
3000,0.1,GPU,1,71070,2025-08-21 14:37:02.016548,gpu,0.487,[2388856320 1593171968   88164128  177089248   88542848   88546144   19678852   19597094   19599792    6562814    1085213    2179243    1090322    1090911     241642       4381],Tesla T4
3000,0.1,GPU,2,71070,2025-08-21 14:23:19.066983,gpu,0.452,[2388856320 1593171968   88164128  177089248   88542848   88546144   19678852   19597094   19599792    6562814    1085213    2179243    1090322    1090911     241642       4381],Tesla T4
3000,0.1,GPU,3,71070,2025-08-21 14:24:07.842356,gpu,0.386,[2388856320 1593171968   88164128  177089248   88542848   88546144   19678852   19597094   19599792    6562814    1085213    2179243    1090322    1090911     241642       4381],Tesla T4
3000,0.1,GPU,4,71070,2025-08-21 14:19:16.374120,gpu,0.49,[2388856320 1593171968   88164128  177089248   88542848   88546144   19678852   19597094   19599792    6562814    1085213    2179243    1090322    1090911     241642       4381],Tesla T4
3000,0.1,CPU,0,71070,2025-08-21 14:33:25.164443,matmul,13.729,[2388856320 1593171968   88164136  177089248   88542848   88546152   19678852   19597094   19599792    6562814    1085213    2179243    1090322    1090911     241642       4381],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.1,CPU,1,71070,2025-08-21 14:37:18.854311,matmul,14.064,[2388856320 1593171968   88164136  177089248   88542848   88546152   19678852   19597094   19599792    6562814    1085213    2179243    1090322    1090911     241642       4381],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.1,CPU,2,71070,2025-08-21 14:37:52.924555,matmul,14.191,[2388856320 1593171968   88164136  177089248   88542848   88546152   19678852   19597094   19599792    6562814    1085213    2179243    1090322    1090911     241642       4381],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.1,CPU,3,71070,2025-08-21 14:30:02.389852,matmul,14.134,[2388856320 1593171968   88164136  177089248   88542848   88546152   19678852   19597094   19599792    6562814    1085213    2179243    1090322    1090911     241642       4381],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.1,CPU,4,71070,2025-08-21 14:19:43.293442,matmul,15.543,[2388856320 1593171968   88164136  177089248   88542848   88546152   19678852   19597094   19599792    6562814    1085213    2179243    1090322    1090911     241642       4381],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.15000000000000002,GPU,0,71070,2025-08-21 14:18:43.114988,gpu,0.458,[1693688064 1796677504  157389088  317622016  158807680  158825744   56151124   55648904   55649388   18717696    4873911    9838818    4919301    4917357    1724221      50203],Tesla T4
3000,0.15000000000000002,GPU,1,71070,2025-08-21 14:21:37.861316,gpu,0.471,[1693688064 1796677504  157389088  317622016  158807680  158825744   56151124   55648904   55649388   18717696    4873911    9838818    4919301    4917357    1724221      50203],Tesla T4
3000,0.15000000000000002,GPU,2,71070,2025-08-21 14:26:53.629801,gpu,0.499,[1693688064 1796677504  157389088  317622016  158807680  158825744   56151124   55648904   55649388   18717696    4873911    9838818    4919301    4917357    1724221      50203],Tesla T4
3000,0.15000000000000002,GPU,3,71070,2025-08-21 14:21:38.458371,gpu,0.389,[1693688064 1796677504  157389088  317622016  158807680  158825744   56151124   55648904   55649388   18717696    4873911    9838818    4919301    4917357    1724221      50203],Tesla T4
3000,0.15000000000000002,GPU,4,71070,2025-08-21 14:20:32.785521,gpu,0.512,[1693688064 1796677504  157389088  317622016  158807680  158825744   56151124   55648904   55649388   18717696    4873911    9838818    4919301    4917357    1724221      50203],Tesla T4
3000,0.15000000000000002,CPU,0,71070,2025-08-21 14:33:48.907892,matmul,14.922,[1693687936 1796677504  157389088  317622016  158807680  158825744   56151124   55648904   55649388   18717698    4873911    9838818    4919301    4917357    1724221      50203],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.15000000000000002,CPU,1,71070,2025-08-21 14:28:51.575153,matmul,14.412,[1693687936 1796677504  157389088  317622016  158807680  158825744   56151124   55648904   55649388   18717698    4873911    9838818    4919301    4917357    1724221      50203],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.15000000000000002,CPU,2,71070,2025-08-21 14:20:54.008767,matmul,14.971,[1693687936 1796677504  157389088  317622016  158807680  158825744   56151124   55648904   55649388   18717698    4873911    9838818    4919301    4917357    1724221      50203],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.15000000000000002,CPU,3,71070,2025-08-21 14:28:11.804781,matmul,14.892,[1693687936 1796677504  157389088  317622016  158807680  158825744   56151124   55648904   55649388   18717698    4873911    9838818    4919301    4917357    1724221      50203],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.15000000000000002,CPU,4,71070,2025-08-21 14:31:51.225798,matmul,14.375,[1693687936 1796677504  157389088  317622016  158807680  158825744   56151124   55648904   55649388   18717698    4873911    9838818    4919301    4917357    1724221      50203],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.2,GPU,0,71070,2025-08-21 14:23:01.328529,gpu,0.487,[1177311872 1768854784  219686096  442936736  221455328  221469712  110908176  110017104  110015376   36960304   13665525   27542730   13771616   13775490    6846402     283900],Tesla T4
3000,0.2,GPU,1,71070,2025-08-21 14:34:04.616868,gpu,0.365,[1177311872 1768854784  219686096  442936736  221455328  221469712  110908176  110017104  110015376   36960304   13665525   27542730   13771616   13775490    6846402     283900],Tesla T4
3000,0.2,GPU,2,71070,2025-08-21 14:17:51.837336,gpu,0.369,[1177311872 1768854784  219686096  442936736  221455328  221469712  110908176  110017104  110015376   36960304   13665525   27542730   13771616   13775490    6846402     283900],Tesla T4
3000,0.2,GPU,3,71070,2025-08-21 14:35:07.122838,gpu,0.444,[1177311872 1768854784  219686096  442936736  221455328  221469712  110908176  110017104  110015376   36960304   13665525   27542730   13771616   13775490    6846402     283900],Tesla T4
3000,0.2,GPU,4,71070,2025-08-21 14:31:39.944843,gpu,0.494,[1177311872 1768854784  219686096  442936736  221455328  221469712  110908176  110017104  110015376   36960304   13665525   27542730   13771616   13775490    6846402     283900],Tesla T4
3000,0.2,CPU,0,71070,2025-08-21 14:21:47.364446,matmul,14.646,[1177311872 1768854656  219686096  442936736  221455328  221469712  110908184  110017112  110015376   36960300   13665525   27542730   13771616   13775490    6846402     283900],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.2,CPU,1,71070,2025-08-21 14:17:52.755345,matmul,14.298,[1177311872 1768854656  219686096  442936736  221455328  221469712  110908184  110017112  110015376   36960300   13665525   27542730   13771616   13775490    6846402     283900],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.2,CPU,2,71070,2025-08-21 14:25:56.974363,matmul,14.17,[1177311872 1768854656  219686096  442936736  221455328  221469712  110908184  110017112  110015376   36960300   13665525   27542730   13771616   13775490    6846402     283900],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.2,CPU,3,71070,2025-08-21 14:26:54.357163,matmul,14.41,[1177311872 1768854656  219686096  442936736  221455328  221469712  110908184  110017112  110015376   36960300   13665525   27542730   13771616   13775490    6846402     283900],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.2,CPU,4,71070,2025-08-21 14:17:11.178934,matmul,18.195,[1177311872 1768854656  219686096  442936736  221455328  221469712  110908184  110017112  110015376   36960300   13665525   27542730   13771616   13775490    6846402     283900],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.25,GPU,0,71070,2025-08-21 14:31:50.041172,gpu,0.407,[ 799192448 1600589824  265840368  534276128  267116512  267134992  178304384  177474448  177441264   59429856   29466780   59232160   29608144   29620016   19684584    1088988],Tesla T4
3000,0.25,GPU,1,71070,2025-08-21 14:31:18.457671,gpu,0.367,[ 799192448 1600589824  265840368  534276128  267116512  267134992  178304384  177474448  177441264   59429856   29466780   59232160   29608144   29620016   19684584    1088988],Tesla T4
3000,0.25,GPU,2,71070,2025-08-21 14:34:03.975350,gpu,0.434,[ 799192448 1600589824  265840368  534276128  267116512  267134992  178304384  177474448  177441264   59429856   29466780   59232160   29608144   29620016   19684584    1088988],Tesla T4
3000,0.25,GPU,3,71070,2025-08-21 14:21:17.165200,gpu,0.395,[ 799192448 1600589824  265840368  534276128  267116512  267134992  178304384  177474448  177441264   59429856   29466780   59232160   29608144   29620016   19684584    1088988],Tesla T4
3000,0.25,GPU,4,71070,2025-08-21 14:30:56.786785,gpu,0.463,[ 799192448 1600589824  265840368  534276128  267116512  267134992  178304384  177474448  177441264   59429856   29466780   59232160   29608144   29620016   19684584    1088988],Tesla T4
3000,0.25,CPU,0,71070,2025-08-21 14:32:05.767196,matmul,14.702,[ 799192512 1600589952  265840384  534276128  267116512  267134992  178304368  177474448  177441264   59429860   29466780   59232160   29608144   29620016   19684584    1088988],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.25,CPU,1,71070,2025-08-21 14:29:06.128980,matmul,14.348,[ 799192512 1600589952  265840384  534276128  267116512  267134992  178304368  177474448  177441264   59429860   29466780   59232160   29608144   29620016   19684584    1088988],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.25,CPU,2,71070,2025-08-21 14:23:40.956729,matmul,14.669,[ 799192512 1600589952  265840384  534276128  267116512  267134992  178304368  177474448  177441264   59429860   29466780   59232160   29608144   29620016   19684584    1088988],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.25,CPU,3,71070,2025-08-21 14:28:31.483422,matmul,15.356,[ 799192512 1600589952  265840384  534276128  267116512  267134992  178304368  177474448  177441264   59429860   29466780   59232160   29608144   29620016   19684584    1088988],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.25,CPU,4,71070,2025-08-21 14:19:24.880563,matmul,15.514,[ 799192512 1600589952  265840384  534276128  267116512  267134992  178304368  177474448  177441264   59429860   29466780   59232160   29608144   29620016   19684584    1088988],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.30000000000000004,GPU,0,71070,2025-08-21 14:26:39.441986,gpu,0.401,[ 527911648 1359948288  290461568  583914048  291946208  291933440  250652768  249426416  249377984   83557952   53255448  107058384   53523992   53530112   45744656    3258121],Tesla T4
3000,0.30000000000000004,GPU,1,71070,2025-08-21 14:24:51.843431,gpu,0.507,[ 527911648 1359948288  290461568  583914048  291946208  291933440  250652768  249426416  249377984   83557952   53255448  107058384   53523992   53530112   45744656    3258121],Tesla T4
3000,0.30000000000000004,GPU,2,71070,2025-08-21 14:28:30.890385,gpu,0.456,[ 527911648 1359948288  290461568  583914048  291946208  291933440  250652768  249426416  249377984   83557952   53255448  107058384   53523992   53530112   45744656    3258121],Tesla T4
3000,0.30000000000000004,GPU,3,71070,2025-08-21 14:33:39.527813,gpu,0.375,[ 527911648 1359948288  290461568  583914048  291946208  291933440  250652768  249426416  249377984   83557952   53255448  107058384   53523992   53530112   45744656    3258121],Tesla T4
3000,0.30000000000000004,GPU,4,71070,2025-08-21 14:30:42.317552,gpu,0.444,[ 527911648 1359948288  290461568  583914048  291946208  291933440  250652768  249426416  249377984   83557952   53255448  107058384   53523992   53530112   45744656    3258121],Tesla T4
3000,0.30000000000000004,CPU,0,71070,2025-08-21 14:20:16.030812,matmul,16.624,[ 527911584 1359948288  290461568  583914048  291946208  291933440  250652752  249426416  249377984   83557952   53255448  107058384   53523996   53530112   45744656    3258121],Intel(R) Xeon(R) CPU @ 2.00GHz
3000,0.30000000000000004,CPU,1,71070,2025-08-21 14:23:01.969892,matmul,15.157,[ 527911584 1359948288  290461568  583914048  291946208  291933440  250652752  249426416  249377984   83557952   53255448  107058384   53523996   53530112   45744656    3258121],Intel(R) Xeon(R) CPU @ 2.00GHz
