n,p,device,repetition,random_state,timestamp,computation_time,motifs
2500,0.4,/GPU:0,3,71070,2022-05-08 12:05:11.457441,0.909,"[121281203 485665702 161306587 324232793 162131806 162111883 216440187
 215314776 215347939  72136871  71514064 143761172  71880073  71882363
  95468205  10566876]"
2500,0.4,/GPU:0,4,71070,2022-05-08 11:29:49.679034,0.903,"[121281203 485665702 161306587 324232793 162131806 162111883 216440187
 215314776 215347939  72136871  71514064 143761172  71880073  71882363
  95468205  10566876]"
2500,0.4,/CPU:0,0,71070,2022-05-08 12:02:08.708660,30.723,"[121281203 485665702 161306587 324232793 162131806 162111883 216440187
 215314776 215347939  72136871  71514064 143761172  71880073  71882363
  95468205  10566876]"
2500,0.4,/CPU:0,1,71070,2022-05-08 12:16:59.621398,31.031,"[121281203 485665702 161306587 324232793 162131806 162111883 216440187
 215314776 215347939  72136871  71514064 143761172  71880073  71882363
  95468205  10566876]"
2500,0.4,/CPU:0,2,71070,2022-05-08 11:26:30.578892,31.891,"[121281203 485665702 161306587 324232793 162131806 162111883 216440187
 215314776 215347939  72136871  71514064 143761172  71880073  71882363
  95468205  10566876]"
2500,0.4,/CPU:0,3,71070,2022-05-08 11:58:56.510581,30.425,"[121281203 485665702 161306587 324232793 162131806 162111883 216440187
 215314776 215347939  72136871  71514064 143761172  71880073  71882363
  95468205  10566876]"
2500,0.4,/CPU:0,4,71070,2022-05-08 12:18:55.969786,31.244,"[121281203 485665702 161306587 324232793 162131806 162111883 216440187
 215314776 215347939  72136871  71514064 143761172  71880073  71882363
  95468205  10566876]"
3000,0.05,/GPU:0,0,71070,2022-05-08 11:50:25.540567,1.611,"[3303574467 1044580683   27251685   55044605   27527456   27531326
    2897024    2869651    2870124     967473      74751     151805
      76060      75991       7837         62]"
3000,0.05,/GPU:0,1,71070,2022-05-08 11:45:50.752559,1.624,"[3303574467 1044580683   27251685   55044605   27527456   27531326
    2897024    2869651    2870124     967473      74751     151805
      76060      75991       7837         62]"
3000,0.05,/GPU:0,2,71070,2022-05-08 12:20:52.857392,1.444,"[3303574467 1044580683   27251685   55044605   27527456   27531326
    2897024    2869651    2870124     967473      74751     151805
      76060      75991       7837         62]"
3000,0.05,/GPU:0,3,71070,2022-05-08 11:42:17.280647,1.48,"[3303574467 1044580683   27251685   55044605   27527456   27531326
    2897024    2869651    2870124     967473      74751     151805
      76060      75991       7837         62]"
3000,0.05,/GPU:0,4,71070,2022-05-08 11:20:11.035585,1.53,"[3303574467 1044580683   27251685   55044605   27527456   27531326
    2897024    2869651    2870124     967473      74751     151805
      76060      75991       7837         62]"
3000,0.05,/CPU:0,0,71070,2022-05-08 12:25:01.553430,53.334,"[3303574467 1044580683   27251685   55044605   27527456   27531326
    2897024    2869651    2870124     967473      74751     151805
      76060      75991       7837         62]"
3000,0.05,/CPU:0,1,71070,2022-05-08 11:43:21.507768,57.005,"[3303574467 1044580683   27251685   55044605   27527456   27531326
    2897024    2869651    2870124     967473      74751     151805
      76060      75991       7837         62]"
3000,0.05,/CPU:0,2,71070,2022-05-08 11:23:14.001168,55.183,"[3303574467 1044580683   27251685   55044605   27527456   27531326
    2897024    2869651    2870124     967473      74751     151805
      76060      75991       7837         62]"
3000,0.05,/CPU:0,3,71070,2022-05-08 11:31:55.585896,60.88,"[3303574467 1044580683   27251685   55044605   27527456   27531326
    2897024    2869651    2870124     967473      74751     151805
      76060      75991       7837         62]"
3000,0.05,/CPU:0,4,71070,2022-05-08 12:04:07.767521,53.058,"[3303574467 1044580683   27251685   55044605   27527456   27531326
    2897024    2869651    2870124     967473      74751     151805
      76060      75991       7837         62]"
3000,0.1,/GPU:0,0,71070,2022-05-08 11:42:03.316715,1.631,"[2388856354 1593171998   88164134  177089254   88542846   88546150
   19678853   19597094   19599791    6562814    1085213    2179243
    1090322    1090911     241642       4381]"
3000,0.1,/GPU:0,1,71070,2022-05-08 11:19:25.932653,1.446,"[2388856354 1593171998   88164134  177089254   88542846   88546150
   19678853   19597094   19599791    6562814    1085213    2179243
    1090322    1090911     241642       4381]"
3000,0.1,/GPU:0,2,71070,2022-05-08 12:12:12.499718,1.487,"[2388856354 1593171998   88164134  177089254   88542846   88546150
   19678853   19597094   19599791    6562814    1085213    2179243
    1090322    1090911     241642       4381]"
3000,0.1,/GPU:0,3,71070,2022-05-08 11:13:45.016973,1.658,"[2388856354 1593171998   88164134  177089254   88542846   88546150
   19678853   19597094   19599791    6562814    1085213    2179243
    1090322    1090911     241642       4381]"
3000,0.1,/GPU:0,4,71070,2022-05-08 11:31:53.972541,1.483,"[2388856354 1593171998   88164134  177089254   88542846   88546150
   19678853   19597094   19599791    6562814    1085213    2179243
    1090322    1090911     241642       4381]"
3000,0.1,/CPU:0,0,71070,2022-05-08 11:17:05.296806,56.101,"[2388856354 1593171998   88164134  177089254   88542846   88546150
   19678853   19597094   19599791    6562814    1085213    2179243
    1090322    1090911     241642       4381]"
3000,0.1,/CPU:0,1,71070,2022-05-08 12:09:25.459274,53.195,"[2388856354 1593171998   88164134  177089254   88542846   88546150
   19678853   19597094   19599791    6562814    1085213    2179243
    1090322    1090911     241642       4381]"
3000,0.1,/CPU:0,2,71070,2022-05-08 12:14:35.190200,53.654,"[2388856354 1593171998   88164134  177089254   88542846   88546150
   19678853   19597094   19599791    6562814    1085213    2179243
    1090322    1090911     241642       4381]"
3000,0.1,/CPU:0,3,71070,2022-05-08 11:54:12.076860,53.028,"[2388856354 1593171998   88164134  177089254   88542846   88546150
   19678853   19597094   19599791    6562814    1085213    2179243
    1090322    1090911     241642       4381]"
3000,0.1,/CPU:0,4,71070,2022-05-08 11:45:52.615498,54.409,"[2388856354 1593171998   88164134  177089254   88542846   88546150
   19678853   19597094   19599791    6562814    1085213    2179243
    1090322    1090911     241642       4381]"
3000,0.15000000000000002,/GPU:0,0,71070,2022-05-08 11:09:21.747561,1.624,"[1693688013 1796677529  157389084  317622023  158807675  158825751
   56151124   55648905   55649388   18717697    4873911    9838818
    4919301    4917357    1724221      50203]"
3000,0.15000000000000002,/GPU:0,1,71070,2022-05-08 12:23:56.311416,1.626,"[1693688013 1796677529  157389084  317622023  158807675  158825751
   56151124   55648905   55649388   18717697    4873911    9838818
    4919301    4917357    1724221      50203]"
3000,0.15000000000000002,/GPU:0,2,71070,2022-05-08 11:15:30.038364,1.628,"[1693688013 1796677529  157389084  317622023  158807675  158825751
   56151124   55648905   55649388   18717697    4873911    9838818
    4919301    4917357    1724221      50203]"
3000,0.15000000000000002,/GPU:0,3,71070,2022-05-08 11:14:33.088087,1.458,"[1693688013 1796677529  157389084  317622023  158807675  158825751
   56151124   55648905   55649388   18717697    4873911    9838818
    4919301    4917357    1724221      50203]"
3000,0.15000000000000002,/GPU:0,4,71070,2022-05-08 11:53:39.444630,1.469,"[1693688013 1796677529  157389084  317622023  158807675  158825751
   56151124   55648905   55649388   18717697    4873911    9838818
    4919301    4917357    1724221      50203]"
3000,0.15000000000000002,/CPU:0,0,71070,2022-05-08 11:56:19.363285,53.117,"[1693688013 1796677529  157389084  317622023  158807675  158825751
   56151124   55648905   55649388   18717697    4873911    9838818
    4919301    4917357    1724221      50203]"
3000,0.15000000000000002,/CPU:0,1,71070,2022-05-08 11:39:32.627561,55.564,"[1693688013 1796677529  157389084  317622023  158807675  158825751
   56151124   55648905   55649388   18717697    4873911    9838818
    4919301    4917357    1724221      50203]"
3000,0.15000000000000002,/CPU:0,2,71070,2022-05-08 11:24:40.558736,55.797,"[1693688013 1796677529  157389084  317622023  158807675  158825751
   56151124   55648905   55649388   18717697    4873911    9838818
    4919301    4917357    1724221      50203]"
3000,0.15000000000000002,/CPU:0,3,71070,2022-05-08 11:42:23.565581,55.396,"[1693688013 1796677529  157389084  317622023  158807675  158825751
   56151124   55648905   55649388   18717697    4873911    9838818
    4919301    4917357    1724221      50203]"
3000,0.15000000000000002,/CPU:0,4,71070,2022-05-08 11:29:53.097369,54.395,"[1693688013 1796677529  157389084  317622023  158807675  158825751
   56151124   55648905   55649388   18717697    4873911    9838818
    4919301    4917357    1724221      50203]"
3000,0.2,/GPU:0,0,71070,2022-05-08 12:16:58.020800,1.463,"[1177311796 1768854712  219686094  442936727  221455324  221469714
  110908182  110017110  110015378   36960300   13665525   27542730
   13771616   13775490    6846402     283900]"
3000,0.2,/GPU:0,1,71070,2022-05-08 12:12:14.348499,1.462,"[1177311796 1768854712  219686094  442936727  221455324  221469714
  110908182  110017110  110015378   36960300   13665525   27542730
   13771616   13775490    6846402     283900]"
3000,0.2,/GPU:0,2,71070,2022-05-08 11:55:22.867876,1.536,"[1177311796 1768854712  219686094  442936727  221455324  221469714
  110908182  110017110  110015378   36960300   13665525   27542730
   13771616   13775490    6846402     283900]"
3000,0.2,/GPU:0,3,71070,2022-05-08 11:53:05.578916,1.49,"[1177311796 1768854712  219686094  442936727  221455324  221469714
  110908182  110017110  110015378   36960300   13665525   27542730
   13771616   13775490    6846402     283900]"
3000,0.2,/GPU:0,4,71070,2022-05-08 12:20:50.726657,1.442,"[1177311796 1768854712  219686094  442936727  221455324  221469714
  110908182  110017110  110015378   36960300   13665525   27542730
   13771616   13775490    6846402     283900]"
3000,0.2,/CPU:0,0,71070,2022-05-08 12:18:02.165637,53.675,"[1177311796 1768854712  219686094  442936727  221455324  221469714
  110908182  110017110  110015378   36960300   13665525   27542730
   13771616   13775490    6846402     283900]"
3000,0.2,/CPU:0,1,71070,2022-05-08 11:28:53.797339,54.479,"[1177311796 1768854712  219686094  442936727  221455324  221469714
  110908182  110017110  110015378   36960300   13665525   27542730
   13771616   13775490    6846402     283900]"
3000,0.2,/CPU:0,2,71070,2022-05-08 11:49:32.113841,53.302,"[1177311796 1768854712  219686094  442936727  221455324  221469714
  110908182  110017110  110015378   36960300   13665525   27542730
   13771616   13775490    6846402     283900]"
3000,0.2,/CPU:0,3,71070,2022-05-08 11:57:27.876981,52.691,"[1177311796 1768854712  219686094  442936727  221455324  221469714
  110908182  110017110  110015378   36960300   13665525   27542730
   13771616   13775490    6846402     283900]"
3000,0.2,/CPU:0,4,71070,2022-05-08 11:36:33.787005,54.577,"[1177311796 1768854712  219686094  442936727  221455324  221469714
  110908182  110017110  110015378   36960300   13665525   27542730
   13771616   13775490    6846402     283900]"
3000,0.25,/GPU:0,0,71070,2022-05-08 12:03:35.100934,1.65,"[ 799192452 1600589907  265840376  534276133  267116516  267134995
  178304374  177474449  177441268   59429860   29466779   59232159
   29608144   29620016   19684584    1088988]"
3000,0.25,/GPU:0,1,71070,2022-05-08 12:05:01.236920,1.555,"[ 799192452 1600589907  265840376  534276133  267116516  267134995
  178304374  177474449  177441268   59429860   29466779   59232159
   29608144   29620016   19684584    1088988]"
3000,0.25,/GPU:0,2,71070,2022-05-08 11:33:00.043514,1.454,"[ 799192452 1600589907  265840376  534276133  267116516  267134995
  178304374  177474449  177441268   59429860   29466779   59232159
   29608144   29620016   19684584    1088988]"
3000,0.25,/GPU:0,3,71070,2022-05-08 11:11:58.702692,1.563,"[ 799192452 1600589907  265840376  534276133  267116516  267134995
  178304374  177474449  177441268   59429860   29466779   59232159
   29608144   29620016   19684584    1088988]"
3000,0.25,/GPU:0,4,71070,2022-05-08 11:58:21.062725,1.534,"[ 799192452 1600589907  265840376  534276133  267116516  267134995
  178304374  177474449  177441268   59429860   29466779   59232159
   29608144   29620016   19684584    1088988]"
3000,0.25,/CPU:0,0,71070,2022-05-08 11:40:56.151252,55.666,"[ 799192452 1600589907  265840376  534276133  267116516  267134995
  178304374  177474449  177441268   59429860   29466779   59232159
   29608144   29620016   19684584    1088988]"
3000,0.25,/CPU:0,1,71070,2022-05-08 11:27:02.637466,54.861,"[ 799192452 1600589907  265840376  534276133  267116516  267134995
  178304374  177474449  177441268   59429860   29466779   59232159
   29608144   29620016   19684584    1088988]"
3000,0.25,/CPU:0,2,71070,2022-05-08 11:44:27.597801,55.178,"[ 799192452 1600589907  265840376  534276133  267116516  267134995
  178304374  177474449  177441268   59429860   29466779   59232159
   29608144   29620016   19684584    1088988]"
3000,0.25,/CPU:0,3,71070,2022-05-08 12:10:28.473771,52.865,"[ 799192452 1600589907  265840376  534276133  267116516  267134995
  178304374  177474449  177441268   59429860   29466779   59232159
   29608144   29620016   19684584    1088988]"
3000,0.25,/CPU:0,4,71070,2022-05-08 11:55:24.560951,53.044,"[ 799192452 1600589907  265840376  534276133  267116516  267134995
  178304374  177474449  177441268   59429860   29466779   59232159
   29608144   29620016   19684584    1088988]"
3000,0.30000000000000004,/GPU:0,0,71070,2022-05-08 11:18:41.543710,1.641,"[ 527911616 1359948316  290461557  583914017  291946210  291933455
  250652758  249426419  249377981   83557950   53255448  107058387
   53523995   53530112   45744658    3258121]"
3000,0.30000000000000004,/GPU:0,1,71070,2022-05-08 11:59:30.579289,1.491,"[ 527911616 1359948316  290461557  583914017  291946210  291933455
  250652758  249426419  249377981   83557950   53255448  107058387
   53523995   53530112   45744658    3258121]"
3000,0.30000000000000004,/GPU:0,2,71070,2022-05-08 11:26:28.814493,1.631,"[ 527911616 1359948316  290461557  583914017  291946210  291933455
  250652758  249426419  249377981   83557950   53255448  107058387
   53523995   53530112   45744658    3258121]"
3000,0.30000000000000004,/GPU:0,3,71070,2022-05-08 11:44:25.514462,1.623,"[ 527911616 1359948316  290461557  583914017  291946210  291933455
  250652758  249426419  249377981   83557950   53255448  107058387
   53523995   53530112   45744658    3258121]"
3000,0.30000000000000004,/GPU:0,4,71070,2022-05-08 12:20:46.754527,1.62,"[ 527911616 1359948316  290461557  583914017  291946210  291933455
  250652758  249426419  249377981   83557950   53255448  107058387
   53523995   53530112   45744658    3258121]"
3000,0.30000000000000004,/CPU:0,0,71070,2022-05-08 11:48:35.863368,53.375,"[ 527911616 1359948316  290461557  583914017  291946210  291933455
  250652758  249426419  249377981   83557950   53255448  107058387
   53523995   53530112   45744658    3258121]"
3000,0.30000000000000004,/CPU:0,1,71070,2022-05-08 11:20:31.591829,55.294,"[ 527911616 1359948316  290461557  583914017  291946210  291933455
  250652758  249426419  249377981   83557950   53255448  107058387
   53523995   53530112   45744658    3258121]"
3000,0.30000000000000004,/CPU:0,2,71070,2022-05-08 11:38:22.147929,54.934,"[ 527911616 1359948316  290461557  583914017  291946210  291933455
  250652758  249426419  249377981   83557950   53255448  107058387
   53523995   53530112   45744658    3258121]"
3000,0.30000000000000004,/CPU:0,3,71070,2022-05-08 11:47:41.382418,53.963,"[ 527911616 1359948316  290461557  583914017  291946210  291933455
  250652758  249426419  249377981   83557950   53255448  107058387
   53523995   53530112   45744658    3258121]"
3000,0.30000000000000004,/CPU:0,4,71070,2022-05-08 12:12:58.988686,53.663,"[ 527911616 1359948316  290461557  583914017  291946210  291933455
  250652758  249426419  249377981   83557950   53255448  107058387
   53523995   53530112   45744658    3258121]"
3000,0.35000000000000003,/GPU:0,0,71070,2022-05-08 11:14:31.282791,1.66,"[ 338846908 1095509418  294406676  590407063  295185917  295152979
  318101079  317321987  317252118  106030076   85256524  170964197
   85483106   85462872   91886896    8233184]"
3000,0.35000000000000003,/GPU:0,1,71070,2022-05-08 12:12:16.521218,1.441,"[ 338846908 1095509418  294406676  590407063  295185917  295152979
  318101079  317321987  317252118  106030076   85256524  170964197
   85483106   85462872   91886896    8233184]"
3000,0.35000000000000003,/GPU:0,2,71070,2022-05-08 12:20:49.097568,1.467,"[ 338846908 1095509418  294406676  590407063  295185917  295152979
  318101079  317321987  317252118  106030076   85256524  170964197
   85483106   85462872   91886896    8233184]"
3000,0.35000000000000003,/GPU:0,3,71070,2022-05-08 11:42:10.871660,1.457,"[ 338846908 1095509418  294406676  590407063  295185917  295152979
  318101079  317321987  317252118  106030076   85256524  170964197
   85483106   85462872   91886896    8233184]"
3000,0.35000000000000003,/GPU:0,4,71070,2022-05-08 11:32:58.378280,1.467,"[ 338846908 1095509418  294406676  590407063  295185917  295152979
  318101079  317321987  317252118  106030076   85256524  170964197
   85483106   85462872   91886896    8233184]"
3000,0.35000000000000003,/CPU:0,0,71070,2022-05-08 11:27:58.948835,54.692,"[ 338846908 1095509418  294406676  590407063  295185917  295152979
  318101079  317321987  317252118  106030076   85256524  170964197
   85483106   85462872   91886896    8233184]"
3000,0.35000000000000003,/CPU:0,1,71070,2022-05-08 11:33:45.262428,54.569,"[ 338846908 1095509418  294406676  590407063  295185917  295152979
  318101079  317321987  317252118  106030076   85256524  170964197
   85483106   85462872   91886896    8233184]"
3000,0.35000000000000003,/CPU:0,2,71070,2022-05-08 11:52:11.075921,53.636,"[ 338846908 1095509418  294406676  590407063  295185917  295152979
  318101079  317321987  317252118  106030076   85256524  170964197
   85483106   85462872   91886896    8233184]"
3000,0.35000000000000003,/CPU:0,3,71070,2022-05-08 11:15:38.911087,54.5,"[ 338846908 1095509418  294406676  590407063  295185917  295152979
  318101079  317321987  317252118  106030076   85256524  170964197
   85483106   85462872   91886896    8233184]"
3000,0.35000000000000003,/CPU:0,4,71070,2022-05-08 11:51:16.635094,53.558,"[ 338846908 1095509418  294406676  590407063  295185917  295152979
  318101079  317321987  317252118  106030076   85256524  170964197
   85483106   85462872   91886896    8233184]"
3000,0.4,/GPU:0,0,71070,2022-05-08 11:18:43.628031,1.459,"[209616783 838990685 279309289 559731871 279875518 279836398 373351630
 372680932 372620975 124452651 124039693 248587509 124277276 124272748
 165489473  18367569]"
3000,0.4,/GPU:0,1,71070,2022-05-08 11:57:19.371870,1.631,"[209616783 838990685 279309289 559731871 279875518 279836398 373351630
 372680932 372620975 124452651 124039693 248587509 124277276 124272748
 165489473  18367569]"
3000,0.4,/GPU:0,2,71070,2022-05-08 11:39:24.030948,1.646,"[209616783 838990685 279309289 559731871 279875518 279836398 373351630
 372680932 372620975 124452651 124039693 248587509 124277276 124272748
 165489473  18367569]"
3000,0.4,/GPU:0,3,71070,2022-05-08 12:16:56.247171,1.626,"[209616783 838990685 279309289 559731871 279875518 279836398 373351630
 372680932 372620975 124452651 124039693 248587509 124277276 124272748
 165489473  18367569]"
3000,0.4,/GPU:0,4,71070,2022-05-08 12:10:26.685463,1.632,"[209616783 838990685 279309289 559731871 279875518 279836398 373351630
 372680932 372620975 124452651 124039693 248587509 124277276 124272748
 165489473  18367569]"
3000,0.4,/CPU:0,0,71070,2022-05-08 12:24:00.658562,53.844,"[209616783 838990685 279309289 559731871 279875518 279836398 373351630
 372680932 372620975 124452651 124039693 248587509 124277276 124272748
 165489473  18367569]"
3000,0.4,/CPU:0,1,71070,2022-05-08 12:22:02.606509,53.644,"[209616783 838990685 279309289 559731871 279875518 279836398 373351630
 372680932 372620975 124452651 124039693 248587509 124277276 124272748
 165489473  18367569]"
3000,0.4,/CPU:0,2,71070,2022-05-08 11:22:18.602979,55.27,"[209616783 838990685 279309289 559731871 279875518 279836398 373351630
 372680932 372620975 124452651 124039693 248587509 124277276 124272748
 165489473  18367569]"
3000,0.4,/CPU:0,3,71070,2022-05-08 11:46:47.506776,53.707,"[209616783 838990685 279309289 559731871 279875518 279836398 373351630
 372680932 372620975 124452651 124039693 248587509 124277276 124272748
 165489473  18367569]"
3000,0.4,/CPU:0,4,71070,2022-05-08 12:16:01.851377,53.905,"[209616783 838990685 279309289 559731871 279875518 279836398 373351630
 372680932 372620975 124452651 124039693 248587509 124277276 124272748
 165489473  18367569]"
